Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
1,Ronald Acuna Jr.,ATL ,1,2,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0
2,Bobby Witt Jr.,KC ,2,7,2.7,1.0,4.0,0.0,1.0,0,0,0,0,1,0,0,0
3,Julio Rodriguez,SEA ,2,6,3.1,0.8,2.0,0.0,1.0,0,0,0,0,0,0,1,0
4,Mookie Betts,LAD ,1,10,4.6,1.6,3.0,0.0,1.0,0,0,0,1,1,0,1,0
5,Corbin Carroll,ARI ,2,22,6.6,3.0,5.0,0.0,1.0,0,0,0,0,0,0,1,0
6,Kyle Tucker,HOU ,4,15,6.7,1.4,6.0,0.0,1.0,0,0,0,0,0,0,1,0
7,Fernando Tatis Jr.,SD ,3,29,7.5,2.3,10.0,0.0,1.0,0,0,0,0,0,0,1,0
8,Freddie Freeman,LAD ,4,18,8.4,1.5,7.0,0.0,1.0,0,0,0,0,0,1,0,0
9,Juan Soto,NYY ,3,14,9.3,1.9,8.0,0.0,1.0,0,0,0,0,0,0,1,0
10,Spencer Strider,ATL ,2,20,9.4,3.9,9.0,1.0,0.0,0,0,0,0,0,0,0,1
11,Aaron Judge,NYY ,3,41,11.4,3.1,12.0,0.0,1.0,0,0,0,0,0,0,1,0
12,Trea Turner,PHI ,6,81,14.2,4.6,13.0,0.0,1.0,0,0,0,0,1,0,0,0
13,Jose Ramirez,CLE ,9,21,14.7,2.4,15.0,0.0,1.0,0,0,1,0,0,0,0,0
14,Matt Olson,ATL ,7,23,14.9,1.9,14.0,0.0,1.0,0,0,0,0,0,1,0,0
15,Yordan Alvarez,HOU ,9,23,14.9,2.6,16.0,0.0,1.0,0,0,0,0,0,0,1,0
16,Bryce Harper,PHI ,11,26,17.5,2.7,17.0,0.0,1.0,0,0,0,0,0,1,0,0
17,Austin Riley,ATL ,12,34,18.3,1.7,18.0,0.0,1.0,0,0,1,0,0,0,0,0
18,Rafael Devers,BOS ,12,45,20.3,2.6,20.0,0.0,1.0,0,0,1,0,0,0,0,0
19,Corbin Burnes,BAL ,12,48,20.7,4.5,19.0,1.0,0.0,0,0,0,0,0,0,0,1
20,Shohei Ohtani,LAD ,3,24,11.5,3.9,11.0,1.0,1.0,0,0,0,0,0,0,0,1
21,Ozzie Albies,ATL ,16,42,23.3,4.2,21.0,0.0,1.0,0,0,0,1,0,0,0,0
22,Zack Wheeler,PHI ,16,43,23.9,3.5,25.0,1.0,0.0,0,0,0,0,0,0,0,1
23,Francisco Lindor,NYM ,13,43,24.6,5.1,23.0,0.0,1.0,0,0,0,0,1,0,0,0
24,Pete Alonso,NYM ,14,68,24.8,4.8,22.0,0.0,1.0,0,0,0,0,0,1,0,0
25,Marcus Semien,TEX ,15,63,25.6,4.7,24.0,0.0,1.0,0,0,0,1,0,0,0,0
26,Corey Seager,TEX ,12,51,27.3,7.1,26.0,0.0,1.0,0,0,0,0,1,0,0,0
27,Vladimir Guerrero Jr.,TOR ,18,42,27.7,4.6,27.0,0.0,1.0,0,0,0,0,0,1,0,0
28,Michael Harris II,ATL ,15,63,29.1,4.5,33.0,0.0,1.0,0,0,0,0,0,0,1,0
29,Luis Robert Jr.,CWS ,17,42,29.8,4.2,31.0,0.0,1.0,0,0,0,0,0,0,1,0
30,Luis Castillo,SEA ,16,71,31.0,5.7,32.0,1.0,0.0,0,0,0,0,0,0,0,1
31,Gunnar Henderson,BAL ,17,61,33.2,7.0,29.0,0.0,1.0,0,0,1,0,1,0,0,0
32,Bo Bichette,TOR ,18,79,33.3,6.3,36.0,0.0,1.0,0,0,0,0,1,0,0,0
33,Pablo Lopez,MIN ,24,57,35.3,5.3,39.0,1.0,0.0,0,0,0,0,0,0,0,1
34,George Kirby,SEA ,23,63,36.0,8.0,40.0,1.0,0.0,0,0,0,0,0,0,0,1
35,Kevin Gausman,TOR ,18,61,36.6,8.0,30.0,1.0,0.0,0,0,0,0,0,0,0,1
36,Elly De La Cruz,CIN ,14,98,36.7,13.8,28.0,0.0,1.0,0,0,1,0,1,0,0,0
37,Jose Altuve,HOU ,22,80,36.9,5.6,35.0,0.0,1.0,0,0,0,1,0,0,0,0
38,Randy Arozarena,TB ,25,91,38.1,5.9,42.0,0.0,1.0,0,0,0,0,0,0,1,0
39,Adolis Garcia,TEX ,27,107,41.0,7.7,38.0,0.0,1.0,0,0,0,0,0,0,1,0
40,Zac Gallen,ARI ,27,73,42.4,8.8,37.0,1.0,0.0,0,0,0,0,0,0,0,1
41,Tyler Glasnow,LAD ,17,102,45.1,11.7,41.0,1.0,0.0,0,0,0,0,0,0,0,1
42,Logan Webb,SF ,30,120,46.3,6.5,44.0,1.0,0.0,0,0,0,0,0,0,0,1
43,Tarik Skubal,DET ,28,147,47.7,8.3,46.0,1.0,0.0,0,0,0,0,0,0,0,1
44,CJ Abrams,WSH ,21,96,48.7,16.5,45.0,0.0,1.0,0,0,0,0,1,0,0,0
45,Manny Machado,SD ,30,77,49.2,11.0,49.0,0.0,1.0,0,0,1,0,0,0,0,0
46,Yoshinobu Yamamoto,LAD ,22,161,49.2,14.7,34.0,1.0,0.0,0,0,0,0,0,0,0,1
47,Aaron Nola,PHI ,27,104,50.3,7.6,47.0,1.0,0.0,0,0,0,0,0,0,0,1
48,Freddy Peralta,MIL ,38,99,53.1,7.0,57.0,1.0,0.0,0,0,0,0,0,0,0,1
49,Mike Trout,LAA ,29,81,53.9,10.8,56.0,0.0,1.0,0,0,0,0,0,0,1,0
50,Framber Valdez,HOU ,35,103,54.7,11.6,52.0,1.0,0.0,0,0,0,0,0,0,0,1
51,Edwin Diaz,NYM ,34,99,54.9,10.5,55.0,1.0,0.0,1,0,0,0,0,0,0,0
52,Josh Hader,HOU ,40,89,55.0,10.0,50.0,1.0,0.0,1,0,0,0,0,0,0,0
53,Royce Lewis,MIN ,37,192,55.2,13.5,54.0,0.0,1.0,0,0,1,0,0,0,0,0
54,Max Fried,ATL ,34,93,55.3,10.4,48.0,1.0,0.0,0,0,0,0,0,0,0,1
55,Cody Bellinger,CHC ,30,105,56.1,12.9,51.0,0.0,1.0,0,0,0,0,0,1,1,0
56,Paul Goldschmidt,STL ,28,100,56.7,11.6,58.0,0.0,1.0,0,0,0,0,0,1,0,0
57,Adley Rutschman,BAL ,40,98,57.3,11.3,43.0,0.0,1.0,0,1,0,0,0,0,0,0
58,Jazz Chisholm Jr.,MIA ,29,110,57.7,13.1,63.0,0.0,1.0,0,0,0,0,0,0,1,0
59,Nolan Jones,COL ,35,213,60.1,14.2,53.0,0.0,1.0,0,0,0,0,0,1,1,0
60,Emmanuel Clase,CLE ,36,90,61.7,10.2,59.0,1.0,0.0,1,0,0,0,0,0,0,0
61,Oneil Cruz,PIT ,37,138,61.8,15.7,62.0,0.0,1.0,0,0,0,0,1,0,0,0
62,Christian Yelich,MIL ,36,86,62.9,9.1,69.0,0.0,1.0,0,0,0,0,0,0,1,0
63,Blake Snell,SF ,32,114,65.4,14.7,68.0,1.0,0.0,0,0,0,0,0,0,0,1
64,Logan Gilbert,SEA ,45,113,66.3,10.8,64.0,1.0,0.0,0,0,0,0,0,0,0,1
65,Grayson Rodriguez,BAL ,42,194,70.3,14.0,65.0,1.0,0.0,0,0,0,0,0,0,0,1
66,Camilo Doval,SF ,51,142,70.5,11.3,66.0,1.0,0.0,1,0,0,0,0,0,0,0
67,Alex Bregman,HOU ,31,103,71.2,14.3,70.0,0.0,1.0,0,0,1,0,0,0,0,0
68,Gleyber Torres,NYY ,33,134,72.1,14.4,79.0,0.0,1.0,0,0,0,1,0,0,0,0
69,Zach Eflin,TB ,39,193,72.7,15.2,77.0,1.0,0.0,0,0,0,0,0,0,0,1
70,Kyle Schwarber,PHI ,37,117,72.8,17.3,61.0,0.0,1.0,0,0,0,0,0,0,1,0
71,Nico Hoerner,CHC ,32,175,73.6,25.4,60.0,0.0,1.0,0,0,0,1,1,0,0,0
72,Christian Walker,ARI ,29,145,75.4,13.9,73.0,0.0,1.0,0,0,0,0,0,1,0,0
73,Bryan Reynolds,PIT ,38,101,75.4,11.9,74.0,0.0,1.0,0,0,0,0,0,0,1,0
74,Bobby Miller,LAD ,41,120,76.4,15.9,75.0,1.0,0.0,0,0,0,0,0,0,0,1
75,J.T. Realmuto,PHI ,51,144,77.1,11.4,71.0,0.0,1.0,0,1,0,0,0,0,0,0
76,Will Smith,LAD ,60,118,80.3,11.5,76.0,0.0,1.0,0,1,0,0,0,0,0,0
77,Jesus Luzardo,MIA ,51,115,80.5,13.8,80.0,1.0,0.0,0,0,0,0,0,0,0,1
78,Triston Casas,BOS ,48,118,81.4,13.5,92.0,0.0,1.0,0,0,0,0,0,1,0,0
79,Raisel Iglesias,ATL ,43,146,82.8,16.3,78.0,1.0,0.0,1,0,0,0,0,0,0,0
80,Nolan Arenado,STL ,62,131,84.5,13.8,82.0,0.0,1.0,0,0,1,0,0,0,0,0
81,Joe Ryan,MIN ,43,128,85.5,16.8,84.0,1.0,0.0,0,0,0,0,0,0,0,1
82,William Contreras,MIL ,49,160,87.2,19.5,83.0,0.0,1.0,0,1,0,0,0,0,0,0
83,Xander Bogaerts,SD ,36,191,89.0,23.1,88.0,0.0,1.0,0,0,0,1,1,0,0,0
84,Justin Steele,CHC ,60,169,91.0,12.0,89.0,1.0,0.0,0,0,0,0,0,0,0,1
85,Seiya Suzuki,CHC ,56,183,92.2,16.4,102.0,0.0,1.0,0,0,0,0,0,0,1,0
86,Ha-Seong Kim,SD ,57,183,93.0,26.9,81.0,0.0,1.0,0,0,1,1,1,0,0,0
87,Andres Munoz,SEA ,60,245,93.0,19.7,107.0,1.0,0.0,1,0,0,0,0,0,0,0
88,Cole Ragans,KC ,59,225,93.4,28.4,93.0,1.0,0.0,1,0,0,0,0,0,0,1
89,Joe Musgrove,SD ,49,167,93.8,15.2,95.0,1.0,0.0,0,0,0,0,0,0,0,1
90,Ketel Marte,ARI ,49,155,94.6,16.3,98.0,0.0,1.0,0,0,0,1,0,0,0,0
91,Alexis Diaz,CIN ,56,168,95.7,14.3,90.0,1.0,0.0,1,0,0,0,0,0,0,0
92,Dylan Cease,SD ,62,140,96.5,20.7,91.0,1.0,0.0,0,0,0,0,0,0,0,1
93,David Bednar,PIT ,69,151,96.7,13.4,96.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Nick Castellanos,PHI ,68,184,98.6,19.0,97.0,0.0,1.0,0,0,0,0,0,0,1,0
95,George Springer,TOR ,62,134,101.0,13.6,99.0,0.0,1.0,0,0,0,0,0,0,1,0
96,Evan Phillips,LAD ,62,182,103.7,21.1,104.0,1.0,0.0,1,0,0,0,0,0,0,0
97,Spencer Torkelson,DET ,71,138,104.2,14.2,115.0,0.0,1.0,0,0,0,0,0,1,0,0
98,Evan Carter,TEX ,59,187,105.1,20.6,100.0,0.0,1.0,0,0,0,0,0,0,1,0
99,Andres Gimenez,CLE ,24,189,105.7,24.4,113.0,0.0,1.0,0,0,0,1,0,0,0,0
100,Teoscar Hernandez,LAD ,51,208,106.1,22.0,108.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Dansby Swanson,CHC ,64,179,107.9,19.9,112.0,0.0,1.0,0,0,0,0,1,0,0,0
102,Bryson Stott,PHI ,42,251,108.7,25.8,106.0,0.0,1.0,0,0,0,1,0,0,0,0
103,Tanner Bibee,CLE ,76,135,109.3,13.3,105.0,1.0,0.0,0,0,0,0,0,0,0,1
104,Yandy Diaz,TB ,70,192,109.9,21.9,116.0,0.0,1.0,0,0,1,0,0,1,0,0
105,Josh Jung,TEX ,69,170,111.0,24.2,111.0,0.0,1.0,0,0,1,0,0,0,0,0
106,Lane Thomas,WSH ,70,221,111.6,25.2,110.0,0.0,1.0,0,0,0,0,0,0,1,0
107,Jordan Walker,STL ,58,192,111.9,22.2,117.0,0.0,1.0,0,0,0,0,0,0,1,0
108,Ryan Helsley,STL ,83,180,112.5,19.0,119.0,1.0,0.0,1,0,0,0,0,0,0,0
109,Pete Fairbanks,TB ,62,173,112.8,24.5,114.0,1.0,0.0,1,0,0,0,0,0,0,0
110,Josh Naylor,CLE ,82,198,115.0,17.5,126.0,0.0,1.0,0,0,0,0,0,1,0,0
111,Spencer Steer,CIN ,40,273,115.7,35.8,94.0,0.0,1.0,0,0,1,1,0,1,1,0
112,Jhoan Duran,MIN ,62,270,117.3,33.7,85.0,1.0,0.0,1,0,0,0,0,0,0,0
113,Clay Holmes,NYY ,78,165,120.5,16.7,122.0,1.0,0.0,1,0,0,0,0,0,0,0
114,Wyatt Langford,TEX ,52,283,111.3,44.3,135.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Jordan Romano,TOR ,74,262,124.7,32.9,86.0,1.0,0.0,1,0,0,0,0,0,0,0
116,Zack Gelof,OAK ,76,184,125.6,18.3,138.0,0.0,1.0,0,0,0,1,0,0,0,0
117,Josh Lowe,TB ,39,271,125.7,44.2,87.0,0.0,1.0,0,0,0,0,0,0,1,0
118,Sonny Gray,STL ,46,191,125.7,21.3,125.0,1.0,0.0,0,0,0,0,0,0,0,1
119,Anthony Volpe,NYY ,87,207,126.0,22.8,128.0,0.0,1.0,0,0,0,0,1,0,0,0
120,Chris Bassitt,TOR ,86,219,127.7,19.8,118.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Chris Sale,ATL ,59,315,127.9,43.9,127.0,1.0,0.0,0,0,0,0,0,0,0,1
122,Shane Bieber,CLE ,51,187,129.3,24.0,120.0,1.0,0.0,0,0,0,0,0,0,0,1
123,Anthony Santander,BAL ,64,304,130.6,21.1,124.0,0.0,1.0,0,0,0,0,0,1,1,0
124,Yainer Diaz,HOU ,77,236,134.3,25.7,109.0,0.0,1.0,0,1,0,0,0,1,0,0
125,Riley Greene,DET ,53,185,134.5,20.7,146.0,0.0,1.0,0,0,0,0,0,0,1,0
126,Christian Encarnacion-Strand,CIN ,67,286,134.6,37.5,131.0,0.0,1.0,0,0,0,0,0,1,0,0
127,Tanner Scott,MIA ,63,235,135.0,25.2,139.0,1.0,0.0,1,0,0,0,0,0,0,0
128,Marcell Ozuna,ATL ,79,201,135.9,20.1,132.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Jackson Chourio,MIL ,73,262,136.0,35.2,130.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Vinnie Pasquantino,KC ,83,221,136.2,26.1,162.0,0.0,1.0,0,0,0,0,0,1,0,0
131,Cedric Mullins II,BAL ,86,224,139.4,28.4,137.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Bailey Ober,MIN ,87,230,140.8,31.1,145.0,1.0,0.0,0,0,0,0,0,0,0,1
133,Hunter Greene,CIN ,86,234,141.3,25.5,123.0,1.0,0.0,0,0,0,0,0,0,0,1
134,Luis Arraez,SD ,67,218,142.2,27.9,141.0,0.0,1.0,0,0,0,1,0,1,0,0
135,Michael King,SD ,88,266,134.4,36.9,136.0,1.0,0.0,1,0,0,0,0,0,0,1
136,Merrill Kelly,ARI ,87,187,145.2,20.2,129.0,1.0,0.0,0,0,0,0,0,0,0,1
137,Jorge Soler,SF ,103,246,145.5,22.9,151.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Chas McCormick,HOU ,99,249,146.5,23.0,150.0,0.0,1.0,0,0,0,0,0,0,1,0
139,Ian Happ,CHC ,55,206,147.0,25.4,156.0,0.0,1.0,0,0,0,0,0,0,1,0
140,Thairo Estrada,SF ,74,208,147.6,25.2,165.0,0.0,1.0,0,0,0,1,1,0,0,0
141,Cal Raleigh,SEA ,94,190,150.2,22.2,134.0,0.0,1.0,0,1,0,0,0,0,0,0
142,Sean Murphy,ATL ,85,227,151.3,21.9,147.0,0.0,1.0,0,1,0,0,0,0,0,0
143,Rhys Hoskins,MIL ,86,213,151.6,27.7,189.0,0.0,1.0,0,0,0,0,0,1,0,0
144,Jarren Duran,BOS ,97,277,151.7,22.6,176.0,0.0,1.0,0,0,0,0,0,0,1,0
145,Kenley Jansen,BOS ,91,264,152.7,28.4,159.0,1.0,0.0,1,0,0,0,0,0,0,0
146,Esteury Ruiz,OAK ,74,293,153.0,36.4,121.0,0.0,1.0,0,0,0,0,0,0,1,0
147,Jake Burger,MIA ,87,228,155.1,20.6,154.0,0.0,1.0,0,0,1,0,0,1,0,0
148,Willson Contreras,STL ,87,253,155.4,24.0,160.0,0.0,1.0,0,1,0,0,0,0,0,0
149,Carlos Rodon,NYY ,88,229,156.1,27.9,163.0,1.0,0.0,0,0,0,0,0,0,0,1
150,Masataka Yoshida,BOS ,79,237,156.8,22.0,169.0,0.0,1.0,0,0,0,0,0,0,1,0
151,Max Muncy,LAD ,82,237,157.2,25.7,144.0,0.0,1.0,0,0,1,0,0,0,0,0
152,Craig Kimbrel,BAL ,82,261,148.8,36.9,140.0,1.0,0.0,1,0,0,0,0,0,0,0
153,James Outman,LAD ,77,217,158.0,25.2,167.0,0.0,1.0,0,0,0,0,0,0,1,0
154,Ke'Bryan Hayes,PIT ,98,249,158.3,32.7,180.0,0.0,1.0,0,0,1,0,0,0,0,0
155,Justin Verlander,HOU ,91,209,159.0,29.9,142.0,1.0,0.0,0,0,0,0,0,0,0,1
156,Alec Bohm,PHI ,102,240,159.3,26.1,157.0,0.0,1.0,0,0,1,0,0,1,0,0
157,Yu Darvish,SD ,61,246,159.7,30.0,155.0,1.0,0.0,0,0,0,0,0,0,0,1
158,Brandon Nimmo,NYM ,49,211,161.0,21.8,184.0,0.0,1.0,0,0,0,0,0,0,1,0
159,Adbert Alzolay,CHC ,100,260,161.3,29.7,149.0,1.0,0.0,1,0,0,0,0,0,0,0
160,Jose Berrios,TOR ,112,258,162.0,34.3,152.0,1.0,0.0,0,0,0,0,0,0,0,1
161,Salvador Perez,KC ,81,323,162.3,37.0,133.0,0.0,1.0,0,1,0,0,0,1,0,0
162,Willy Adames,MIL ,42,240,162.4,26.4,186.0,0.0,1.0,0,0,0,0,1,0,0,0
163,Hunter Brown,HOU ,80,247,163.9,33.3,172.0,1.0,0.0,0,0,0,0,0,0,0,1
164,Mitch Keller,PIT ,101,257,164.1,31.8,148.0,1.0,0.0,0,0,0,0,0,0,0,1
165,Nolan Gorman,STL ,68,256,165.2,27.6,171.0,0.0,1.0,0,0,1,1,0,0,0,0
166,Trevor Story,BOS ,45,240,170.3,29.7,192.0,0.0,1.0,0,0,0,0,1,0,0,0
167,Jordan Montgomery,ARI ,99,317,163.4,31.4,164.0,1.0,0.0,0,0,0,0,0,0,0,1
168,Cristian Javier,HOU ,129,219,172.9,22.5,161.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Francisco Alvarez,NYM ,102,250,173.3,24.9,170.0,0.0,1.0,0,1,0,0,0,0,0,0
170,Shota Imanaga,CHC ,86,301,174.0,39.9,179.0,1.0,0.0,0,0,0,0,0,0,0,1
171,Christopher Morel,CHC ,110,361,176.0,27.7,181.0,0.0,1.0,0,0,1,1,0,0,1,0
172,Gabriel Moreno,ARI ,131,278,176.6,34.0,174.0,0.0,1.0,0,1,0,0,0,0,0,0
173,Isaac Paredes,TB ,85,236,176.8,23.1,166.0,0.0,1.0,0,0,1,1,0,1,0,0
174,Walker Buehler,LAD ,99,351,179.9,34.0,158.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Paul Sewald,ARI ,89,299,172.5,55.4,101.0,1.0,0.0,1,0,0,0,0,0,0,0
176,Gerrit Cole,NYY ,10,419,181.8,74.6,67.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Steven Kwan,CLE ,100,258,182.3,24.9,193.0,0.0,1.0,0,0,0,0,0,0,1,0
178,Edouard Julien,MIN ,93,266,183.2,37.2,209.0,0.0,1.0,0,0,0,1,0,0,0,0
179,Eloy Jimenez,CWS ,111,291,185.4,29.7,183.0,0.0,1.0,0,0,0,0,0,0,1,0
180,Jose Alvarado,PHI ,59,302,185.5,42.2,177.0,1.0,0.0,1,0,0,0,0,0,0,0
181,Bryce Miller,SEA ,119,278,186.0,37.0,178.0,1.0,0.0,0,0,0,0,0,0,0,1
182,Ezequiel Tovar,COL ,120,364,186.4,36.8,202.0,0.0,1.0,0,0,0,0,1,0,0,0
183,Nathan Eovaldi,TEX ,84,277,191.7,30.7,168.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Eury Perez,MIA ,57,403,176.1,73.1,103.0,1.0,0.0,0,0,0,0,0,0,0,1
185,Jonah Heim,TEX ,137,269,192.7,27.5,187.0,0.0,1.0,0,1,0,0,0,0,0,0
186,Jeimer Candelario,CIN ,143,261,192.9,24.5,205.0,0.0,1.0,0,0,1,0,0,1,0,0
187,Nathaniel Lowe,TEX ,88,335,194.9,49.1,212.0,0.0,1.0,0,0,0,0,0,1,0,0
188,Jonathan India,CIN ,123,286,196.2,28.0,254.0,0.0,1.0,0,0,0,1,0,0,0,0
189,Daulton Varsho,TOR ,131,269,196.2,31.3,200.0,0.0,1.0,0,0,0,0,0,0,1,0
190,Byron Buxton,MIN ,132,244,196.7,18.4,220.0,0.0,1.0,0,0,0,0,0,0,1,0
191,Tyler O'Neill,BOS ,131,267,197.6,29.3,224.0,0.0,1.0,0,0,0,0,0,0,1,0
192,Kerry Carpenter,DET ,121,280,198.6,24.7,195.0,0.0,1.0,0,0,0,0,0,0,1,0
193,Nick Pivetta,BOS ,104,300,193.7,51.8,182.0,1.0,0.0,1,0,0,0,0,0,0,1
194,J.D. Martinez,NYM ,120,272,201.3,35.3,237.0,0.0,1.0,0,0,0,0,0,0,1,0
195,Starling Marte,NYM ,134,280,202.2,23.8,221.0,0.0,1.0,0,0,0,0,0,0,1,0
196,Logan O'Hoppe,LAA ,116,287,197.4,36.3,218.0,0.0,1.0,0,1,0,0,0,0,0,0
197,Ryan Mountcastle,BAL ,141,262,206.3,29.7,250.0,0.0,1.0,0,0,0,0,0,1,0,0
198,Lourdes Gurriel Jr.,ARI ,154,276,206.3,25.6,213.0,0.0,1.0,0,0,0,0,0,0,1,0
199,Jorge Polanco,SEA ,114,251,208.4,28.5,234.0,0.0,1.0,0,0,1,1,0,0,0,0
200,Taylor Ward,LAA ,129,277,208.8,24.5,239.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Carlos Correa,MIN ,109,264,209.1,23.0,203.0,0.0,1.0,0,0,0,0,1,0,0,0
202,Aaron Civale,TB ,147,299,209.4,38.0,207.0,1.0,0.0,0,0,0,0,0,0,0,1
203,Brandon Pfaadt,ARI ,152,269,202.5,28.5,206.0,1.0,0.0,0,0,0,0,0,0,0,1
204,Jeremy Pena,HOU ,96,289,212.0,29.7,230.0,0.0,1.0,0,0,0,0,1,0,0,0
205,Jose Leclerc,TEX ,129,304,213.1,42.5,191.0,1.0,0.0,1,0,0,0,0,0,0,0
206,Mitch Garver,SEA ,136,339,215.1,44.9,201.0,0.0,1.0,0,1,0,0,0,0,0,0
207,Matt Chapman,SF ,124,267,215.5,28.1,271.0,0.0,1.0,0,0,1,0,0,0,0,0
208,Gavin Williams,CLE ,94,324,209.2,41.4,198.0,1.0,0.0,0,0,0,0,0,0,0,1
209,Jack Suwinski,PIT ,100,285,216.2,26.0,244.0,0.0,1.0,0,0,0,0,0,0,1,0
210,Kodai Senga,NYM ,50,322,202.1,56.6,153.0,1.0,0.0,0,0,0,0,0,0,0,1
211,Ryan Pepiot,TB ,116,287,205.3,37.0,188.0,1.0,0.0,1,0,0,0,0,0,0,1
212,Maikel Garcia,KC ,129,474,220.0,56.4,243.0,0.0,1.0,0,0,1,0,1,0,0,0
213,Andrew Vaughn,CWS ,150,262,213.6,23.4,248.0,0.0,1.0,0,0,0,0,0,1,0,0
214,Alex Lange,DET ,125,305,213.9,37.8,194.0,1.0,0.0,1,0,0,0,0,0,0,0
215,Brandon Drury,LAA ,154,300,221.1,24.6,235.0,0.0,1.0,0,0,0,1,0,1,0,0
216,Triston McKenzie,CLE ,132,266,214.5,32.0,204.0,1.0,0.0,0,0,0,0,0,0,0,1
217,Jung Hoo Lee,SF ,149,296,216.0,31.2,236.0,0.0,1.0,0,0,0,0,0,0,1,0
218,Keibert Ruiz,WSH ,136,309,216.5,37.3,211.0,0.0,1.0,0,1,0,0,0,0,0,0
219,Charlie Morton,ATL ,87,275,219.1,28.3,196.0,1.0,0.0,0,0,0,0,0,0,0,1
220,Lars Nootbaar,STL ,87,327,219.4,45.0,238.0,0.0,1.0,0,0,0,0,0,0,1,0
221,Anthony Rizzo,NYY ,86,298,230.8,30.5,242.0,0.0,1.0,0,0,0,0,0,1,0,0
222,Jackson Holliday,BAL ,98,383,224.4,46.5,173.0,0.0,1.0,0,0,0,1,1,0,0,0
223,Bo Naylor,CLE ,152,314,217.5,35.9,228.0,0.0,1.0,0,1,0,0,0,0,0,0
224,Eduardo Rodriguez,ARI ,75,346,219.5,45.7,190.0,1.0,0.0,0,0,0,0,0,0,0,1
225,Brandon Lowe,TB ,158,293,227.2,31.4,263.0,0.0,1.0,0,0,0,1,0,0,0,0
226,Justin Turner,TOR ,153,329,234.3,41.5,197.0,0.0,1.0,0,0,1,1,0,1,0,0
227,Bryan Woo,SEA ,130,353,223.3,43.8,185.0,1.0,0.0,0,0,0,0,0,0,0,1
228,Ryan McMahon,COL ,93,339,232.9,31.9,231.0,0.0,1.0,0,0,1,1,0,0,0,0
229,Jarred Kelenic,ATL ,139,363,240.7,41.2,240.0,0.0,1.0,0,0,0,0,0,0,1,0
230,Jose Abreu,HOU ,134,305,244.0,29.7,277.0,0.0,1.0,0,0,0,0,0,1,0,0
231,Brayan Bello,BOS ,155,370,232.1,38.4,225.0,1.0,0.0,0,0,0,0,0,0,0,1
232,Eugenio Suarez,ARI ,165,307,239.9,27.5,256.0,0.0,1.0,0,0,1,0,0,0,0,0
233,Josh Bell,MIA ,197,312,246.8,29.2,279.0,0.0,1.0,0,0,0,0,0,1,0,0
234,J.P. Crawford,SEA ,74,302,234.6,28.8,217.0,0.0,1.0,0,0,0,0,1,0,0,0
235,TJ Friedl,CIN ,109,413,227.7,66.8,175.0,0.0,1.0,0,0,0,0,0,0,1,0
236,Nestor Cortes Jr.,NYY ,142,295,235.2,35.6,222.0,1.0,0.0,0,0,0,0,0,0,0,1
237,Max Kepler,MIN ,180,331,249.0,29.6,264.0,0.0,1.0,0,0,0,0,0,0,1,0
238,Giancarlo Stanton,NYY ,131,301,243.7,25.8,219.0,0.0,1.0,0,0,0,0,0,0,1,0
239,Braxton Garrett,MIA ,156,294,226.2,29.8,208.0,1.0,0.0,0,0,0,0,0,0,0,1
240,Jose Siri,TB ,143,297,256.1,29.1,320.0,0.0,1.0,0,0,0,0,0,0,1,0
241,Kenta Maeda,DET ,174,378,251.0,30.6,226.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Nick Lodolo,CIN ,136,350,244.7,32.2,241.0,1.0,0.0,0,0,0,0,0,0,0,1
243,Cristopher Sanchez,PHI ,130,361,231.4,43.4,232.0,1.0,0.0,0,0,0,0,0,0,0,1
244,Tommy Edman,STL ,119,331,231.4,49.8,199.0,0.0,1.0,0,0,0,1,1,0,1,0
245,Jake Fraley,CIN ,162,300,252.3,24.7,330.0,0.0,1.0,0,0,0,0,0,0,1,0
